2025-10-24  17:33:21.835 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | time=2025-10-24T08:17:41.564Z level=INFO source=server.go:1310 msg="llama runner started in 1.54 seconds"\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: graph splits = 1\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: graph nodes  = 371\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context:        CPU compute buffer size =    23.51 MiB\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context:        CPU  output buffer size =     0.12 MiB\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: freq_scale    = 1\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: freq_base     = 1000.0\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: kv_unified    = false\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: flash_attn    = disabled\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: causal_attn   = 0\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: n_ubatch      = 512\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: n_batch       = 512\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: n_ctx_per_seq = 2048\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: n_ctx         = 2048\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: n_seq_max     = 1\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_context: constructing llama_context\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | llama_init_from_model: model default pooling_type is [1], but [-1] was specified\n
2025-10-24  17:17:45.079 | info | hsrsrueexf22yz | load_tensors:          CPU model buffer size =   260.86 MiB\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load_tensors: loading model tensors, this can take a while... (mmap = false)\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: max token length = 21\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: EOG token        = 102 '[SEP]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: LF token         = 0 '[PAD]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: MASK token       = 103 '[MASK]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: PAD token        = 0 '[PAD]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: SEP token        = 102 '[SEP]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: UNK token        = 100 '[UNK]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: EOS token        = 102 '[SEP]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: BOS token        = 101 '[CLS]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_merges         = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_vocab          = 30522\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: vocab type       = WPM\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: general.name     = nomic-embed-text-v1.5\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: model params     = 136.73 M\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: model type       = 137M\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: rope_finetuned   = unknown\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_ctx_orig_yarn  = 2048\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: freq_scale_train = 1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: freq_base_train  = 1000.0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: rope scaling     = linear\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: rope type        = 2\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: pooling type     = 1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: causal attn      = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_expert_used    = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_expert         = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_ff             = 3072\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_attn_scale     = 0.0e+00\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_logit_scale    = 0.0e+00\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_max_alibi_bias = 0.0e+00\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_clamp_kqv      = 0.0e+00\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_norm_rms_eps   = 0.0e+00\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: f_norm_eps       = 1.0e-12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_embd_v_gqa     = 768\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_embd_k_gqa     = 768\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_gqa            = 1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_embd_head_v    = 64\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_embd_head_k    = 64\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: is_swa_any       = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_swa            = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_rot            = 64\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_head_kv        = 12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_head           = 12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_layer          = 12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_embd           = 768\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: n_ctx_train      = 2048\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: vocab_only       = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: arch             = nomic-bert\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load: token to piece cache size = 0.2032 MB\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load: special tokens cache size = 5\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load:   - 102 ('[SEP]')\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load: printing all EOG tokens:\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: file size   = 260.86 MiB (16.00 BPW) \n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: file type   = F16\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: file format = GGUF V3 (latest)\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - type  f16:   61 tensors\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - type  f32:   51 tensors\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  23:               tokenizer.ggml.mask_token_id u32              = 103\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  22:                tokenizer.ggml.cls_token_id u32              = 101\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  21:            tokenizer.ggml.padding_token_id u32              = 0\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  20:          tokenizer.ggml.seperator_token_id u32              = 102\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  19:            tokenizer.ggml.unknown_token_id u32              = 100\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  18:                  tokenizer.ggml.token_type arr[i32,30522]   = [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  17:                      tokenizer.ggml.scores arr[f32,30522]   = [-1000.000000, -1000.000000, -1000.00...\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  16:                      tokenizer.ggml.tokens arr[str,30522]   = ["[PAD]", "[unused0]", "[unused1]", "...\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  15:                       tokenizer.ggml.model str              = bert\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  14:                tokenizer.ggml.eos_token_id u32              = 102\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  13:                tokenizer.ggml.bos_token_id u32              = 101\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  12:            tokenizer.ggml.token_type_count u32              = 2\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  11:                  nomic-bert.rope.freq_base f32              = 1000.000000\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv  10:                    nomic-bert.pooling_type u32              = 1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   9:                nomic-bert.attention.causal bool             = false\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   8:                          general.file_type u32              = 1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   7:    nomic-bert.attention.layer_norm_epsilon f32              = 0.000000\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   6:            nomic-bert.attention.head_count u32              = 12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   5:             nomic-bert.feed_forward_length u32              = 3072\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   4:                nomic-bert.embedding_length u32              = 768\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   3:                  nomic-bert.context_length u32              = 2048\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   2:                     nomic-bert.block_count u32              = 12\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   1:                               general.name str              = nomic-embed-text-v1.5\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: - kv   0:                       general.architecture str              = nomic-bert\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_loader: loaded meta data with 24 key-value pairs and 112 tensors from /runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 (version GGUF V3 (latest))\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.057Z level=INFO source=server.go:1306 msg="waiting for server to become available" status="llm server loading model"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.056Z level=INFO source=server.go:1272 msg="waiting for llama runner to start responding"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.056Z level=INFO source=runner.go:828 msg=load request="{Operation:commit LoraPath:[] Parallel:1 BatchSize:512 FlashAttention:false KvSize:2048 KvCacheType: NumThreads:252 GPULayers:[] MultiUserCache:false ProjectorPath: MainGPU:0 UseMmap:false}"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.050Z level=INFO source=runner.go:929 msg="Server listening on 127.0.0.1:43229"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.048Z level=INFO source=ggml.go:104 msg=system CPU.0.LLAMAFILE=1 compiler=cgo(gcc)\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.047Z level=INFO source=runner.go:893 msg="starting go runner"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.033Z level=INFO source=server.go:545 msg=offload library=cpu layers.requested=-1 layers.model=13 layers.offload=0 layers.split=[] memory.available="[1764.2 GiB]" memory.gpu_overhead="0 B" memory.required.full="297.4 MiB" memory.required.partial="0 B" memory.required.kv="6.0 MiB" memory.required.allocations="[297.4 MiB]" memory.weights.total="260.9 MiB" memory.weights.repeating="216.1 MiB" memory.weights.nonrepeating="44.7 MiB" memory.graph.full="12.0 MiB" memory.graph.partial="12.0 MiB"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.033Z level=INFO source=memory.go:36 msg="new model will fit in available VRAM across minimum required GPUs, loading" model=/runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 library=cpu parallel=1 required="0 B" gpus=1\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.032Z level=INFO source=server.go:505 msg="system memory" total="1889.8 GiB" free="1764.2 GiB" free_swap="0 B"\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | time=2025-10-24T08:17:40.021Z level=INFO source=server.go:400 msg="starting runner" cmd="/usr/local/bin/ollama runner --model /runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 --port 43229"\n
2025-10-24  17:17:45.078 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:40.020Z level=WARN source=server.go:209 msg="flash attention enabled but not supported by model"\n
2025-10-24  17:17:45.078 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:40.009Z level=WARN source=server.go:174 msg="requested context size too large for model" num_ctx=8192 n_ctx_train=2048\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | llama_model_load: vocab only - skipping tensors\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: max token length = 21\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: EOG token        = 102 '[SEP]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: LF token         = 0 '[PAD]'\n
2025-10-24  17:17:45.078 | info | hsrsrueexf22yz | print_info: MASK token       = 103 '[MASK]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: PAD token        = 0 '[PAD]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: SEP token        = 102 '[SEP]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: UNK token        = 100 '[UNK]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: EOS token        = 102 '[SEP]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: BOS token        = 101 '[CLS]'\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: n_merges         = 0\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: n_vocab          = 30522\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: vocab type       = WPM\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: general.name     = nomic-embed-text-v1.5\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: model params     = 136.73 M\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: model type       = ?B\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: vocab_only       = 1\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: arch             = nomic-bert\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | load: token to piece cache size = 0.2032 MB\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | load: special tokens cache size = 5\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | load:   - 102 ('[SEP]')\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | load: printing all EOG tokens:\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | load: special_eos_id is not in special_eog_ids - the tokenizer config may be incorrect\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: file size   = 260.86 MiB (16.00 BPW) \n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: file type   = F16\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | print_info: file format = GGUF V3 (latest)\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - type  f16:   61 tensors\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - type  f32:   51 tensors\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  23:               tokenizer.ggml.mask_token_id u32              = 103\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  22:                tokenizer.ggml.cls_token_id u32              = 101\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  21:            tokenizer.ggml.padding_token_id u32              = 0\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  20:          tokenizer.ggml.seperator_token_id u32              = 102\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  19:            tokenizer.ggml.unknown_token_id u32              = 100\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  18:                  tokenizer.ggml.token_type arr[i32,30522]   = [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  17:                      tokenizer.ggml.scores arr[f32,30522]   = [-1000.000000, -1000.000000, -1000.00...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  16:                      tokenizer.ggml.tokens arr[str,30522]   = ["[PAD]", "[unused0]", "[unused1]", "...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  15:                       tokenizer.ggml.model str              = bert\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  14:                tokenizer.ggml.eos_token_id u32              = 102\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  13:                tokenizer.ggml.bos_token_id u32              = 101\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  12:            tokenizer.ggml.token_type_count u32              = 2\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  11:                  nomic-bert.rope.freq_base f32              = 1000.000000\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv  10:                    nomic-bert.pooling_type u32              = 1\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   9:                nomic-bert.attention.causal bool             = false\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   8:                          general.file_type u32              = 1\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   7:    nomic-bert.attention.layer_norm_epsilon f32              = 0.000000\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   6:            nomic-bert.attention.head_count u32              = 12\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   5:             nomic-bert.feed_forward_length u32              = 3072\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   4:                nomic-bert.embedding_length u32              = 768\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   3:                  nomic-bert.context_length u32              = 2048\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   2:                     nomic-bert.block_count u32              = 12\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   1:                               general.name str              = nomic-embed-text-v1.5\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: - kv   0:                       general.architecture str              = nomic-bert\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | llama_model_loader: loaded meta data with 24 key-value pairs and 112 tensors from /runpod-volume/ollama_models/blobs/sha256-970aa74c0a90ef7482477cf803618e776e173c007bf957f635f1015bfcfef0e6 (version GGUF V3 (latest))\n
2025-10-24  17:17:45.077 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:39.960Z level=WARN source=types.go:753 msg="invalid option provided" option=mirostat_tau\n
2025-10-24  17:17:45.077 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:39.960Z level=WARN source=types.go:753 msg="invalid option provided" option=mirostat_eta\n
2025-10-24  17:17:45.077 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:39.960Z level=WARN source=types.go:753 msg="invalid option provided" option=mirostat\n
2025-10-24  17:17:45.077 | warning | hsrsrueexf22yz | time=2025-10-24T08:17:39.960Z level=WARN source=types.go:753 msg="invalid option provided" option=tfs_z\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :86   2025-10-24 08:17:39,885 Creating new index and embedding documents...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :53   2025-10-24 08:17:39,885 Loaded and split 34 documents into 107 chunks.\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | \r  0%|          | 0/34 [00:00<?, ?it/s]\r  3%|▎         | 1/34 [00:02<01:20,  2.44s/it]\r 12%|█▏        | 4/34 [00:02<00:14,  2.03it/s]\r 18%|█▊        | 6/34 [00:02<00:08,  3.34it/s]\r 24%|██▎       | 8/34 [00:02<00:05,  4.64it/s]\r 29%|██▉       | 10/34 [00:02<00:04,  5.97it/s]\r 44%|████▍     | 15/34 [00:03<00:01, 11.14it/s]\r 59%|█████▉    | 20/34 [00:03<00:00, 16.94it/s]\r 71%|███████   | 24/34 [00:03<00:00, 18.33it/s]\r 85%|████████▌ | 29/34 [00:03<00:00, 21.77it/s]\r 88%|████████▊ | 30/34 [00:03<00:00, 25.90it/s]\r100%|██████████| 34/34 [00:03<00:00, 28.41it/s]\r100%|██████████| 34/34 [00:03<00:00,  9.27it/s]\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :41   2025-10-24 08:17:36,211 Loading documents from './sop'...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :79   2025-10-24 08:17:36,211 Index 'labnote_index' not found or Redis connection failed. Attempting to create a new index.\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :70   2025-10-24 08:17:36,211 Existing Redis index 'labnote_index' found. Connecting...\n
2025-10-24  17:17:45.077 | info | hsrsrueexf22yz | rag_pipeline.py     :160  2025-10-24 08:17:36,174 Lazy-initializing RAG pipeline on first access.\n
2025-10-24  17:17:45.076 | info | hsrsrueexf22yz | main.py             :47   2025-10-24 08:17:36,174 Initializing RAG pipeline within main.py for serverless environment...\n
2025-10-24  17:16:56.509 | info | hsrsrueexf22yz | >>> Redis snapshot saved to /runpod-volume/redis-data/dump.rdb.\n
2025-10-24  17:16:56.509 | info | hsrsrueexf22yz | 66:M 24 Oct 2025 08:16:56.330 * DB saved on disk\n
2025-10-24  17:16:56.305 | info | hsrsrueexf22yz | >>> Saving Redis snapshot to persistent storage...\n
2025-10-24  17:16:54.856 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:50.332 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:45.982 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:43.154 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:40.086 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:36.993 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:31.115 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:28.409 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:26.266 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:21.997 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:19.738 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:15.149 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:10.430 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:07.630 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:04.482 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:16:01.057 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:57.160 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:54.402 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:51.010 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:48.096 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:45.216 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:42.908 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:40.359 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:37.979 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:32.174 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:26.344 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:19.743 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:12.952 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:10.157 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
2025-10-24  17:15:07.020 | info | hsrsrueexf22yz | init: embeddings required but some input tokens were not marked as outputs -> overriding\n
